ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
2063,5,1,2023,64,L,835,9,8,50000
2567,31,4,2024,27,L,827,6,3,10000
475,31,3,2022,61,P,754,13,9,30000
4335,31,6,2023,74,P,168,16,9,30000
7339,13,7,2024,72,P,244,16,14,20000
1689,10,8,2023,45,L,791,19,6,10000
4976,24,6,2023,48,L,749,18,3,40000
6463,8,2,2023,66,P,601,5,3,50000
3941,9,1,2024,42,L,155,12,1,20000
3849,16,9,2022,21,P,7,12,5,20000
785,6,11,2023,62,P,257,8,12,30000
9594,12,1,2023,56,L,898,3,13,10000
1018,5,6,2023,65,P,681,6,11,30000
1373,1,4,2023,77,L,82,7,4,40000
4660,9,10,2024,67,L,130,11,10,50000
3694,27,11,2023,42,P,732,13,3,40000
3049,16,10,2022,22,P,364,2,5,20000
9046,13,12,2023,25,P,957,13,14,30000
4201,2,3,2023,57,L,789,20,8,50000
3210,11,7,2024,28,P,697,5,12,20000
9329,23,12,2022,77,L,417,18,10,30000
837,29,8,2022,76,P,397,8,6,50000
4020,14,12,2023,44,L,30,3,13,50000
4667,2,6,2023,58,P,365,20,14,30000
2928,13,2,2023,28,L,995,8,11,40000
1720,15,5,2022,37,L,985,2,9,50000
2473,22,3,2023,36,P,37,4,14,50000
3019,9,12,2024,80,P,487,4,8,20000
5687,3,8,2023,45,P,928,12,9,30000
3924,30,5,2023,41,P,394,8,1,20000
9997,3,8,2023,75,L,288,2,6,40000
6241,7,6,2022,37,P,927,11,4,40000
7904,14,3,2024,70,P,63,2,9,10000
2258,26,3,2023,23,P,899,9,1,20000
3018,1,2,2023,68,P,649,11,7,10000
5044,25,10,2022,62,P,832,13,10,30000
4102,4,12,2024,33,P,502,1,3,30000
6617,3,1,2024,40,P,347,11,4,40000
5005,24,11,2022,23,L,279,5,1,50000
4719,20,1,2023,58,P,488,2,12,30000
5981,16,5,2023,60,P,125,4,1,10000
8946,1,2,2024,35,P,247,12,12,20000
1316,31,8,2024,45,L,375,15,7,20000
9196,6,3,2023,76,L,726,4,2,30000
4288,16,12,2023,59,L,490,9,2,40000
2957,3,4,2024,26,L,483,5,9,50000
4956,16,10,2022,65,P,997,5,1,40000
7538,14,10,2024,58,P,31,2,8,10000
1448,13,12,2024,78,P,890,7,9,10000
9868,21,11,2024,68,L,736,1,7,40000
5235,16,9,2023,62,P,460,13,10,10000
9120,24,10,2024,57,P,14,20,3,50000
7541,11,11,2022,61,P,613,18,4,40000
3132,3,9,2022,65,L,624,8,3,50000
2395,26,2,2024,53,P,82,1,12,40000
2631,15,5,2022,40,L,927,15,7,20000
8095,21,7,2024,45,P,714,18,14,50000
9677,14,2,2022,41,L,317,12,8,40000
5683,30,11,2023,35,P,784,10,6,10000
4048,28,12,2022,67,P,637,6,12,10000
9219,23,6,2022,30,P,566,17,9,40000
8592,28,1,2023,52,L,904,2,5,10000
9008,30,2,2022,64,P,988,18,3,40000
5934,23,4,2023,54,L,446,8,4,10000
4688,12,3,2024,29,P,94,8,9,30000
3142,6,10,2022,68,P,216,11,6,30000
1679,24,11,2024,27,P,554,13,3,10000
4250,1,12,2023,38,L,20,17,9,50000
98,12,10,2023,48,P,171,8,3,20000
1689,28,12,2024,69,P,239,20,13,20000
5244,9,12,2024,25,P,48,20,9,50000
5928,28,5,2024,64,P,54,8,12,50000
6716,30,9,2023,24,P,67,14,9,20000
1743,25,1,2023,45,P,712,18,8,10000
8553,15,4,2023,26,L,651,11,8,40000
1164,28,6,2022,61,L,431,9,9,50000
1495,10,9,2024,70,L,227,7,8,20000
2595,9,9,2024,63,P,638,14,11,40000
3287,27,5,2023,57,P,537,19,14,20000
3545,3,3,2022,35,L,294,2,6,30000
656,22,5,2022,28,P,843,19,1,30000
8714,7,7,2024,44,P,993,19,1,50000
7132,31,12,2022,37,L,792,7,11,10000
3212,17,12,2022,30,L,703,10,14,20000
8713,7,3,2024,44,L,780,2,8,30000
8694,29,4,2024,73,P,182,10,4,40000
5814,3,11,2023,79,P,800,9,7,10000
6895,15,7,2023,76,P,809,3,3,20000
4757,10,1,2022,65,L,790,16,13,20000
9277,2,9,2022,53,P,963,17,10,50000
6343,8,4,2023,53,P,872,12,10,40000
5510,7,8,2022,28,P,842,10,4,30000
3442,4,11,2024,40,L,625,10,7,40000
2523,10,10,2023,39,P,523,14,8,30000
675,20,9,2022,43,L,284,1,8,50000
9181,29,2,2023,49,L,763,8,6,30000
4633,31,2,2023,55,P,895,2,3,10000
1599,24,9,2022,70,L,985,1,13,10000
9895,13,11,2024,63,L,473,14,12,50000
3323,31,10,2024,72,L,884,14,14,30000
3804,21,1,2024,24,L,343,9,4,10000
760,1,1,2023,25,L,746,18,5,30000
9843,17,10,2022,25,P,669,9,3,30000
1493,22,12,2024,22,L,253,4,5,20000
7509,20,6,2023,78,P,189,9,7,50000
5930,22,9,2024,30,L,983,15,11,50000
2708,25,7,2023,40,L,357,10,6,20000
2059,12,8,2023,59,P,721,16,8,40000
7693,24,9,2024,21,L,655,3,10,30000
8332,27,2,2024,78,P,675,13,12,50000
974,30,5,2022,27,P,296,20,6,10000
7273,8,2,2023,42,P,862,8,14,20000
6222,9,3,2023,63,P,750,4,10,40000
6011,5,8,2023,73,P,865,13,13,20000
9711,11,4,2022,42,P,888,16,5,40000
784,7,10,2023,55,L,724,12,9,10000
5706,12,6,2024,46,L,690,3,6,30000
9897,4,7,2024,27,P,958,7,12,30000
9186,23,5,2022,63,P,417,20,14,10000
9690,11,1,2023,28,L,549,12,7,10000
3834,26,3,2024,52,P,884,18,9,30000
1510,5,1,2024,54,P,575,3,1,20000
4380,21,5,2022,41,P,479,19,2,20000
2796,18,11,2023,72,P,382,5,7,20000
5218,31,3,2022,43,P,310,13,2,20000
3071,17,3,2022,44,P,388,15,12,30000
7996,30,4,2023,70,L,247,11,9,20000
6283,28,1,2023,61,P,582,18,9,30000
1917,14,2,2022,73,L,469,15,10,50000
7598,25,3,2024,38,P,291,2,14,50000
225,12,3,2023,36,P,614,5,8,20000
5674,24,2,2024,45,P,430,6,7,30000
1704,4,7,2024,75,L,213,10,4,40000
1753,3,5,2023,62,L,67,2,12,50000
1902,24,6,2024,62,L,434,13,3,30000
8427,15,11,2023,53,L,549,12,5,50000
8201,15,9,2024,24,L,329,2,1,40000
9604,4,1,2022,42,P,572,11,6,10000
372,27,12,2022,46,L,176,12,5,20000
6707,26,11,2022,34,P,696,19,5,30000
9946,18,5,2023,63,P,668,16,1,20000
3098,7,9,2022,38,P,69,6,14,30000
3100,7,9,2024,73,P,524,8,12,20000
7368,3,4,2024,61,P,778,19,11,20000
6628,2,3,2023,76,L,654,9,7,20000
639,5,12,2022,55,L,62,12,8,10000
8040,30,5,2023,28,L,759,15,5,10000
7535,11,4,2024,75,P,449,14,12,20000
4262,18,8,2023,58,L,817,16,10,10000
3923,14,5,2024,47,L,976,14,4,20000
5230,6,2,2024,79,L,466,4,12,50000
9907,31,6,2024,61,P,426,9,3,20000
4028,2,10,2022,54,L,833,8,4,30000
7125,27,11,2023,43,L,797,4,4,30000
6206,13,5,2023,39,P,495,2,5,30000
7313,31,7,2024,45,L,27,11,11,40000
8393,6,8,2023,60,L,674,19,6,50000
3443,20,12,2023,53,L,444,8,2,30000
3196,30,11,2023,44,L,329,14,8,50000
1043,16,8,2024,36,L,423,19,10,20000
8684,22,2,2023,22,L,193,8,5,30000
5388,10,5,2024,70,P,483,2,7,40000
7321,17,1,2024,80,P,413,2,6,20000
1057,20,11,2023,67,L,614,18,2,40000
3388,9,5,2023,73,L,501,16,9,30000
4358,2,5,2022,47,P,979,10,8,30000
8208,9,11,2023,36,L,443,13,14,30000
6464,23,7,2023,50,L,171,17,3,40000
8758,11,8,2022,50,L,969,2,13,20000
4471,13,9,2022,39,L,821,19,10,30000
5822,29,8,2022,72,L,799,10,1,10000
3460,27,4,2023,34,L,592,6,3,10000
2223,22,1,2023,66,L,316,11,7,10000
1324,15,10,2024,72,P,632,17,12,20000
6914,16,6,2023,56,L,856,18,6,50000
7368,22,9,2023,49,P,360,5,10,30000
4601,24,4,2023,63,P,880,8,10,20000
3967,15,5,2023,69,L,760,5,7,30000
6977,13,8,2022,50,L,910,14,1,50000
6594,5,3,2024,44,P,140,15,2,10000
9540,30,4,2022,71,L,944,8,13,10000
1580,12,11,2024,50,P,533,19,5,40000
7206,18,7,2023,78,P,270,15,8,20000
2163,22,7,2022,68,L,156,16,2,30000
3353,24,8,2023,66,P,40,2,12,50000
7371,16,8,2022,43,P,487,8,10,20000
6065,3,8,2022,33,P,370,12,7,40000
1838,23,1,2024,68,P,706,7,9,10000
7826,30,1,2024,77,P,86,5,5,40000
8071,8,9,2024,49,L,686,15,5,50000
6062,25,4,2023,69,L,477,9,9,50000
9332,13,6,2022,57,P,270,3,3,20000
148,13,6,2022,61,L,603,20,5,20000
3330,25,3,2023,67,L,868,7,6,30000
7363,17,2,2023,40,L,394,1,10,40000
2778,8,3,2023,59,P,568,9,2,20000
6399,13,1,2023,49,P,552,16,3,20000
8929,9,9,2024,76,P,363,3,14,50000
2451,22,7,2023,74,P,330,1,7,20000
6077,6,6,2024,76,P,367,12,6,50000
8166,18,11,2024,58,L,975,2,13,50000
8241,18,6,2022,56,P,135,14,8,10000
9409,27,6,2024,48,L,914,11,8,20000
8098,20,1,2024,65,L,684,5,3,40000
8876,3,1,2023,57,P,193,18,14,30000
3739,31,2,2023,73,L,481,10,13,50000
8595,15,11,2022,31,P,504,17,8,40000
6290,22,12,2023,79,P,981,8,4,10000
1975,9,12,2022,57,L,474,9,10,50000
2784,24,1,2022,79,P,940,18,3,10000
5863,17,4,2022,59,P,574,5,4,40000
642,16,3,2022,32,P,118,1,5,30000
3944,19,10,2022,65,P,214,2,10,40000
8590,8,6,2023,80,P,335,5,1,10000
900,2,6,2022,27,P,22,13,14,50000
5304,19,12,2024,36,L,389,10,5,40000
1970,29,10,2022,56,L,552,16,7,40000
6942,9,10,2022,33,P,949,8,14,40000
2235,4,7,2022,77,P,529,5,2,40000
2153,15,7,2024,26,P,195,11,10,10000
9075,9,4,2022,48,P,79,12,6,30000
9986,14,9,2023,27,L,249,17,14,20000
513,14,6,2023,61,P,425,2,1,20000
3421,26,11,2022,42,L,101,4,9,50000
3332,25,2,2022,33,P,150,12,3,50000
496,24,7,2023,59,L,275,2,1,50000
7102,27,9,2022,29,P,266,2,13,40000
9140,25,9,2022,21,P,822,12,9,40000
5827,15,9,2022,28,L,790,10,3,50000
9366,28,12,2024,31,L,596,10,13,40000
8803,4,2,2024,24,P,477,11,5,50000
9950,5,9,2024,21,L,41,1,8,40000
5964,11,7,2023,28,L,91,13,14,40000
7755,21,3,2024,21,L,652,7,8,40000
3912,16,3,2024,65,P,300,5,9,50000
4262,27,10,2024,71,P,739,13,1,10000
7898,21,6,2023,43,L,648,10,7,20000
7049,9,11,2023,41,P,20,9,9,20000
4279,23,11,2023,21,L,637,15,2,30000
7092,26,11,2023,28,L,129,6,6,50000
720,17,8,2023,39,P,16,2,9,10000
3332,30,9,2022,62,P,706,7,13,30000
8802,19,10,2023,71,L,660,15,5,40000
8699,30,9,2024,37,L,113,7,5,30000
986,6,6,2024,67,L,43,17,11,30000
1134,17,7,2023,65,L,731,1,12,40000
4332,14,1,2024,76,P,464,10,6,10000
1899,23,8,2023,64,P,542,8,14,20000
1339,2,3,2023,24,L,41,4,14,20000
461,28,12,2022,43,P,531,9,6,20000
5154,24,1,2022,26,L,960,17,2,30000
7678,8,9,2023,37,L,221,19,7,20000
3502,12,5,2023,58,P,346,17,12,50000
86,1,8,2023,31,P,852,13,9,50000
7439,2,2,2022,24,P,719,12,8,40000
2313,3,8,2024,38,P,656,4,9,30000
7963,21,9,2024,46,P,588,18,14,30000
5467,8,8,2024,56,L,255,19,11,10000
8943,20,4,2024,77,L,565,6,7,30000
8170,16,3,2024,66,P,450,15,14,10000
4628,12,4,2022,34,P,512,3,11,10000
9910,8,3,2024,55,P,795,8,13,10000
9346,3,8,2023,71,L,581,11,11,30000
6584,31,11,2024,42,P,701,7,12,20000
4055,5,6,2022,44,L,43,5,8,10000
7175,15,7,2024,63,P,840,5,9,10000
2999,17,12,2022,26,P,362,3,5,10000
2170,26,4,2023,50,L,161,6,6,50000
8604,30,3,2024,52,P,18,4,1,30000
4523,23,8,2024,47,L,789,14,11,20000
2996,5,12,2023,68,P,91,14,11,10000
3853,24,2,2022,60,L,612,4,3,30000
1148,1,12,2024,56,P,816,17,1,50000
1518,9,5,2024,29,P,188,8,13,10000
5332,13,7,2022,29,L,808,5,2,20000
2012,20,7,2022,38,L,847,16,7,50000
1980,20,8,2024,67,P,610,16,1,30000
7279,29,5,2024,57,P,219,2,5,50000
9573,17,10,2023,50,L,519,8,10,10000
4287,27,7,2023,57,P,899,20,13,10000
3329,2,10,2023,57,L,322,10,2,20000
6413,10,10,2022,69,L,558,9,9,20000
1674,30,6,2022,30,P,516,6,10,20000
7545,21,8,2024,47,L,858,20,14,30000
9851,30,3,2024,57,P,139,14,6,20000
7901,19,7,2022,32,P,238,12,7,40000
3967,7,9,2024,73,L,739,5,9,20000
663,8,7,2023,27,P,796,13,2,20000
2984,26,5,2022,33,P,670,8,6,10000
6363,15,2,2023,74,P,232,1,5,30000
406,27,9,2023,35,P,602,2,10,20000
880,19,10,2023,31,L,791,14,14,30000
4987,13,2,2022,55,P,892,18,3,10000
7339,31,6,2024,59,P,668,5,10,30000
3963,10,12,2022,24,P,55,8,4,30000
4280,4,6,2024,55,L,956,2,7,50000
1438,12,11,2022,39,P,934,3,3,10000
8104,23,10,2022,38,L,270,15,7,10000
9211,15,12,2022,63,P,798,18,12,40000
4550,26,11,2022,41,P,161,16,5,10000
403,11,2,2023,69,P,318,1,7,50000
8104,29,11,2023,27,P,78,10,9,10000
1890,11,5,2022,51,P,985,9,10,20000
5187,26,10,2023,48,P,315,19,1,40000
7378,31,12,2024,80,L,729,2,8,40000
7431,9,12,2022,41,L,674,8,1,30000
9479,26,3,2024,79,P,433,11,13,40000
1988,1,3,2022,23,L,615,2,12,30000
7111,31,1,2023,31,P,74,3,10,20000
1846,8,6,2022,33,L,941,8,11,40000
4089,2,6,2024,41,L,564,2,12,30000
6983,6,3,2023,53,L,602,19,9,10000
1994,22,10,2023,30,P,414,6,14,50000
3230,4,4,2024,42,P,138,5,11,40000
2379,4,8,2023,30,L,26,17,4,20000
8673,14,9,2022,52,P,116,14,3,40000
6233,22,2,2024,67,P,337,20,13,10000
4480,31,1,2022,68,L,253,8,3,30000
4839,25,5,2024,35,L,795,1,3,30000
7405,30,8,2022,72,P,488,20,5,10000
6706,19,12,2023,52,L,862,17,6,10000
402,20,10,2022,64,P,558,20,10,30000
7934,22,2,2023,31,L,114,20,14,10000
4529,31,9,2022,30,L,600,10,1,20000
3510,30,6,2024,68,L,447,4,8,40000
3232,10,1,2022,64,L,483,16,2,20000
6092,8,7,2022,53,P,526,13,7,10000
6849,4,2,2024,38,L,199,2,5,30000
9581,30,1,2023,23,P,281,5,7,30000
7475,7,4,2023,54,P,992,16,5,20000
2307,25,2,2023,54,P,938,9,10,40000
8903,2,6,2022,79,P,312,1,3,10000
3306,15,3,2024,77,P,642,15,14,10000
566,21,11,2023,50,P,781,11,11,50000
304,2,9,2022,27,P,822,2,13,50000
7120,10,9,2023,70,L,394,15,7,40000
129,10,7,2023,63,L,548,12,12,20000
2986,29,7,2023,35,P,822,16,2,40000
3016,12,8,2023,24,L,638,8,8,40000
9638,6,7,2022,24,P,164,11,9,40000
6910,12,3,2024,56,P,592,15,4,40000
990,21,4,2023,21,P,963,16,6,30000
3366,26,6,2022,76,P,689,4,8,20000
2315,22,11,2023,73,P,506,18,1,30000
3274,21,9,2023,34,P,91,10,13,30000
1243,15,7,2023,29,L,900,17,10,20000
6559,20,5,2023,39,L,140,15,9,30000
6139,9,10,2022,33,P,920,7,7,10000
3175,13,3,2024,78,L,801,15,4,10000
9577,29,6,2024,22,P,776,15,9,50000
5818,30,2,2024,69,P,44,7,3,50000
9138,7,6,2023,78,L,408,1,6,30000
1143,26,10,2024,56,P,64,9,10,40000
7813,7,9,2024,22,L,454,6,4,40000
6155,25,7,2024,26,P,166,14,7,50000
615,11,9,2023,21,P,207,16,6,20000
5987,6,6,2023,44,L,611,20,4,10000
9828,3,10,2022,52,L,526,7,2,50000
845,11,2,2024,75,P,513,15,11,40000
1825,31,10,2023,75,L,789,6,10,20000
695,9,8,2022,35,P,839,6,11,10000
9575,10,9,2024,58,P,358,14,9,50000
7566,2,5,2022,73,P,786,10,9,20000
7987,30,12,2024,36,P,523,19,2,10000
3760,26,2,2022,22,P,87,14,12,10000
8757,7,6,2023,64,L,531,3,6,30000
3890,15,4,2022,27,P,354,15,8,10000
8187,5,6,2024,51,L,42,17,9,20000
1364,14,9,2023,69,L,176,9,6,20000
7675,25,10,2022,75,L,943,8,10,10000
2807,11,12,2022,26,P,942,20,10,50000
8016,16,12,2024,30,L,541,9,1,10000
7316,18,3,2024,23,P,801,11,1,50000
4689,4,7,2022,40,L,940,13,6,20000
3527,12,12,2024,44,L,827,8,7,30000
927,2,7,2022,73,P,207,12,12,20000
9057,11,11,2024,58,P,37,18,12,20000
8322,22,10,2023,63,P,68,4,4,20000
2512,4,4,2022,78,L,410,1,12,10000
1645,10,6,2022,23,L,712,7,6,20000
8104,21,10,2023,68,L,709,17,5,30000
1010,18,6,2022,64,P,243,3,10,20000
7120,7,2,2023,51,L,53,8,11,20000
542,25,4,2024,24,L,924,9,7,50000
4254,16,5,2023,23,L,149,15,6,10000
3840,7,2,2023,52,P,947,3,7,10000
7003,7,2,2024,42,L,624,11,6,40000
7910,28,9,2023,70,L,395,14,2,20000
7648,3,3,2024,42,P,320,13,5,10000
6993,15,3,2024,63,L,956,11,10,10000
7157,2,9,2024,42,L,944,17,14,30000
8713,1,3,2023,55,P,816,3,5,10000
7640,28,3,2024,36,L,948,2,14,30000
691,14,9,2023,46,L,514,5,3,40000
4957,29,10,2022,46,L,558,19,2,10000
6659,18,1,2022,40,P,240,19,11,30000
7405,3,11,2022,69,L,156,8,2,50000
8289,2,5,2023,25,P,144,17,11,30000
8311,11,4,2024,73,L,144,16,13,50000
8270,29,5,2024,69,L,349,16,2,30000
2722,16,5,2024,67,P,957,2,3,10000
264,1,7,2022,63,L,251,18,14,50000
1592,21,10,2024,72,L,238,20,5,40000
8297,5,7,2022,65,P,732,13,10,10000
8164,22,7,2022,77,P,537,14,3,20000
2004,27,1,2024,48,L,246,11,2,10000
3656,17,3,2024,73,P,695,18,1,30000
800,16,11,2022,69,L,131,5,2,10000
1328,29,2,2022,50,P,846,18,6,50000
5957,18,1,2023,47,P,755,7,9,20000
2294,24,5,2022,72,L,606,13,14,50000
4501,10,6,2024,68,P,930,1,6,40000
7558,2,1,2023,51,P,192,14,8,40000
8560,11,2,2024,39,P,480,12,7,20000
9746,20,5,2022,23,L,397,11,4,20000
1807,30,1,2022,44,P,701,16,11,40000
6920,12,5,2024,71,L,479,13,11,20000
9571,15,3,2024,49,L,85,4,8,10000
5968,29,3,2023,79,P,574,17,1,50000
9644,26,5,2023,73,L,647,14,7,30000
5398,17,10,2023,62,L,571,10,4,50000
5423,11,6,2023,58,P,439,20,4,40000
3294,11,1,2022,51,L,342,20,3,40000
8527,6,7,2022,30,L,662,12,10,50000
9294,15,5,2023,51,L,626,12,7,40000
6023,26,10,2024,70,P,529,12,10,10000
6447,23,7,2023,45,L,102,12,14,50000
9901,20,1,2023,75,P,100,3,6,20000
2727,31,3,2024,45,P,611,4,10,20000
3663,28,3,2023,64,L,341,8,7,10000
3768,21,2,2024,79,L,636,3,5,40000
9216,12,8,2023,77,L,928,6,11,20000
3745,14,7,2024,29,P,945,9,8,50000
4289,18,11,2022,29,L,713,3,6,10000
6921,28,5,2024,58,P,608,6,7,10000
2781,15,2,2024,39,L,827,4,2,50000
3485,26,4,2024,72,P,749,7,13,20000
318,7,5,2023,25,L,998,8,5,40000
1382,1,3,2023,58,L,735,20,10,50000
308,10,8,2022,66,L,605,2,13,10000
9687,5,10,2022,46,L,44,20,5,10000
1565,27,3,2023,58,L,328,5,13,30000
1335,29,1,2023,76,P,671,8,9,10000
6239,31,7,2022,60,P,475,10,11,20000
7708,28,5,2024,67,P,582,3,14,30000
6917,3,7,2024,36,L,434,17,8,20000
1268,23,4,2022,31,L,652,13,11,40000
807,5,7,2022,35,L,621,13,9,40000
1479,28,8,2023,77,P,401,3,3,40000
9888,23,5,2023,54,P,658,9,14,20000
1004,23,11,2023,60,P,572,12,2,10000
1513,25,11,2024,58,P,813,8,3,20000
6613,31,4,2024,66,L,886,9,4,20000
156,10,4,2024,77,P,8,5,10,30000
3642,3,1,2024,44,P,177,17,14,10000
4067,16,11,2023,50,P,926,15,2,40000
6931,27,4,2024,35,P,469,2,6,30000
8745,5,3,2024,72,L,172,10,11,20000
953,9,9,2024,78,L,763,19,7,20000
883,2,7,2023,36,L,882,20,7,40000
8939,15,2,2022,47,P,458,8,14,40000
5749,12,10,2023,25,P,281,3,4,10000
786,26,11,2022,22,P,555,20,3,20000
4301,19,12,2023,42,P,398,7,8,50000
7037,17,10,2022,59,L,824,18,3,20000
5530,29,11,2022,80,P,411,1,7,50000
2331,9,5,2022,29,P,252,16,9,50000
1724,13,8,2023,78,P,647,12,3,10000
9147,23,9,2022,77,P,731,2,4,10000
6727,30,6,2022,37,L,61,2,10,30000
7298,29,11,2023,36,L,352,6,8,50000
6648,13,3,2023,56,L,574,19,7,30000
6992,15,5,2022,21,P,105,4,2,20000
1843,1,3,2022,72,L,172,5,7,20000
1361,22,9,2024,60,P,400,17,10,40000
4031,18,7,2022,64,P,720,14,14,10000
9260,10,1,2024,76,L,32,7,1,50000
9620,14,1,2024,44,L,696,16,2,20000
4818,8,4,2023,31,L,688,16,5,40000
4524,4,9,2024,31,L,839,9,9,20000
7021,3,5,2023,53,L,619,15,7,40000
8609,10,6,2023,45,L,468,4,10,40000
8587,9,6,2023,23,L,60,7,5,40000
5532,23,8,2024,45,L,296,2,7,40000
8987,5,4,2024,25,L,703,20,6,40000
5085,10,7,2024,62,L,85,3,6,50000
9407,2,11,2024,41,L,608,12,9,40000
9406,13,6,2023,69,P,288,5,13,50000
9957,24,4,2023,50,L,811,5,3,40000
5501,4,6,2023,48,P,500,3,3,50000
4510,16,5,2023,77,P,693,11,4,50000
4584,31,9,2022,55,L,688,16,4,30000
1317,14,5,2023,26,P,54,3,3,40000
4869,10,1,2023,55,L,860,15,9,40000
853,16,6,2022,67,L,617,9,4,30000
1641,23,8,2023,56,L,314,15,5,40000
4373,29,2,2024,50,L,661,2,11,40000
3119,31,3,2023,67,L,431,19,14,30000
466,15,4,2022,25,L,291,2,14,50000
791,26,7,2023,52,L,936,3,6,20000
3130,10,5,2023,28,L,38,13,10,20000
9273,7,10,2024,42,L,700,5,12,10000
2908,15,3,2022,66,P,74,15,10,40000
6812,24,10,2022,39,P,116,8,11,10000
7914,29,9,2022,41,L,209,6,8,50000
9510,10,6,2024,31,L,937,7,12,40000
322,12,7,2022,46,P,907,16,11,50000
9758,1,1,2022,24,P,907,12,12,30000
5969,4,11,2023,60,L,690,3,3,30000
6424,26,1,2023,42,L,29,6,8,40000
7950,11,4,2023,75,L,973,15,6,30000
3051,4,5,2022,30,P,926,5,9,20000
2825,16,3,2023,65,L,962,18,10,20000
744,18,7,2022,65,P,553,11,13,40000
5210,4,12,2022,63,L,31,20,13,40000
3622,8,10,2022,77,P,776,5,10,20000
2337,13,1,2022,69,P,679,20,5,20000
3975,30,12,2023,49,P,643,13,1,10000
2833,13,9,2023,71,L,264,3,11,50000
6918,2,2,2022,38,L,520,14,3,30000
9554,9,11,2023,50,P,865,4,10,40000
5455,12,9,2024,37,P,386,6,5,50000
1754,20,11,2024,63,L,583,3,4,50000
4056,25,10,2024,23,L,182,20,8,40000
7068,6,4,2024,73,P,985,17,8,30000
742,1,1,2024,53,L,209,12,5,40000
9065,25,6,2023,45,P,405,7,7,30000
871,8,3,2022,75,L,450,1,11,30000
5466,3,11,2022,46,L,236,18,12,20000
403,23,4,2022,71,L,385,1,14,40000
4501,8,9,2024,22,L,984,16,3,20000
9658,30,7,2024,65,L,206,14,7,20000
8664,19,3,2022,25,P,200,4,11,10000
2709,31,9,2024,47,L,792,14,10,20000
9107,22,1,2024,61,L,387,5,14,50000
7507,4,7,2022,22,P,222,9,10,20000
227,5,8,2022,78,P,488,8,11,50000
1038,25,6,2024,45,P,94,13,2,40000
4871,26,7,2023,76,L,21,6,1,50000
9845,12,12,2023,74,L,382,7,6,20000
9640,26,4,2023,25,L,838,20,11,40000
5073,2,7,2024,49,P,574,10,6,50000
7841,27,9,2024,68,P,491,4,12,30000
483,20,6,2024,34,L,38,8,6,50000
5172,22,10,2023,50,P,915,6,2,10000
1705,28,8,2023,73,L,648,14,12,10000
4543,14,1,2024,29,L,271,19,11,40000
6247,5,2,2023,44,L,298,9,13,30000
9133,14,6,2022,36,L,342,2,14,10000
3868,23,10,2023,55,P,825,20,12,30000
2587,24,10,2024,21,L,464,9,1,30000
176,3,11,2024,34,L,395,13,4,50000
8246,15,6,2023,40,L,680,11,6,50000
9386,10,4,2022,40,P,365,10,8,50000
9433,12,7,2022,69,L,365,1,2,20000
10,17,12,2023,47,P,173,17,7,10000
5227,3,1,2024,34,P,941,6,2,30000
6986,18,5,2024,41,L,564,2,10,20000
5115,15,1,2023,45,P,433,20,1,10000
1154,30,9,2024,48,L,845,3,14,40000
9047,31,1,2023,24,L,872,9,13,20000
6607,17,5,2022,53,L,455,16,4,30000
5556,9,9,2023,55,P,112,13,3,40000
7705,12,2,2022,70,L,79,4,9,40000
3970,27,4,2022,76,L,170,12,4,10000
4859,23,11,2022,43,L,217,11,7,30000
8262,23,11,2022,49,P,565,17,3,30000
7725,24,7,2024,79,L,525,3,4,50000
500,6,7,2024,50,L,891,7,11,10000
9110,23,10,2022,25,L,892,12,2,20000
6617,27,10,2024,22,L,997,1,13,20000
2240,9,8,2024,52,P,158,15,3,20000
7083,7,12,2024,41,P,828,9,13,20000
6728,17,3,2024,48,P,697,4,6,10000
3851,30,1,2023,50,L,929,19,11,30000
7573,6,3,2023,62,L,574,6,14,40000
8187,29,2,2023,37,L,509,7,4,20000
9894,29,7,2024,78,P,956,8,7,40000
9882,19,7,2022,55,P,712,19,12,10000
3220,8,12,2024,48,P,845,19,7,50000
7675,18,11,2023,26,P,438,16,6,40000
8837,26,9,2023,49,L,541,2,2,40000
5052,9,3,2022,25,P,673,2,10,30000
6341,8,9,2023,57,P,110,3,2,40000
5876,16,7,2024,34,P,175,10,4,50000
5668,15,4,2023,34,P,594,13,10,30000
6923,5,7,2022,32,P,375,18,3,20000
9528,23,10,2022,45,L,987,16,12,20000
1039,18,6,2023,75,L,502,2,3,10000
6169,23,10,2024,68,P,852,5,4,50000
5939,17,10,2023,21,P,281,17,9,10000
9251,19,5,2024,52,L,376,7,12,50000
6348,9,7,2022,72,P,750,8,9,20000
5827,7,8,2024,61,P,590,9,8,30000
5208,20,3,2022,52,L,550,20,5,30000
3643,17,6,2023,45,L,875,1,11,20000
6281,11,11,2023,22,P,553,16,3,10000
7438,12,4,2022,23,P,35,8,12,10000
886,3,12,2022,49,P,660,2,11,20000
9292,28,3,2022,65,P,25,8,9,50000
1778,16,7,2022,55,P,674,15,7,20000
213,9,12,2024,35,L,612,17,10,10000
7824,2,9,2023,63,L,342,17,12,10000
103,9,3,2023,24,L,245,13,7,50000
9928,24,8,2023,60,L,520,20,9,50000
8199,20,4,2023,68,P,876,20,14,30000
2994,12,4,2022,62,L,603,6,12,40000
